sequence,lamella_period
CBBBCCBBBCBBCBCBCBCCCBCBBCCBCBBB,15.25422302851
CCBCCCCCCCBCCCCCBBBCCBCBBBCCCCCB,15.75054084741
CBBCBCCCCBBCCBBBBCCCCBBCBBBBBCCC,15.36367373471
CCCCCBCCCCBBBBBCCCCBCCBBCCCCCCBB,15.4106653407
BCBBBBCCCCBBBCCCBBCBBBBBBBBBBBCC,15.06276428821
BCBBCCBCCCCCCCCCCBBBCBBCCCBCCBBB,15.26046152611
CCCCBCCBBBBCBCCCCCCBBCCCCCCCBCBC,15.565826959
CCCCCCBBBBBBBBBBCBBBBBBCCBBBBCCC,15.2036559461
CCBCBCBBBBCBBCCCBBBBBBBCCBBBCBBB,15.07917577861
BBBBBCCCBBBBCCCCBCCBBBBCBBCBCBCC,15.26915758021
BBBBBBCBBBBCCBCBBBBBBBBBBCCCBCCB,15.10279036021
BCCCBBBBBBBBBBBBBBBCBBCBBBCBCCCC,15.012695667
BBBCBBBBCBCCCCCCCCCCBBBCBBCCBCCC,15.69482525041
CBBBBCBBBCCBCCBBCCCCCBCCBBBBBCCC,15.39322039341
CCCCBCCCBCCCCCBBBCCCCCCCCCCCBCCC,15.9703238166
BBCBBBBBBBCCCBBBCCCCCCBBCCCBCCCC,16.2349824075
BBBBCCCBBBCBBCBBCCCCCBBCCCBBCCBB,15.2662468331
CCCBBBBCCCCCCBCCCCCBBBBBBBBBBCCC,15.2988063649
CBBBCCBBBBBBBBBBBBBBBBBBBCCCCCBB,14.95478708461
CBBCCBBBCBBBCBCCCBBCBBBBCCCCCCCC,15.54023266451
CCCBCCCCBCCCBBCBBCCCBBBBBBBBBCCC,15.5669027724
BBBBBCBBBBBBBBCCBCBCCBBCCBBBBCBB,15.12540213771
CCBCCCCBBBCCCCBBBBBBBBBBBBCCBCCC,15.32798386731
CCBBBBCCCCCCBBBCCCCCCCCBCCCCCCCB,15.87063848451
CCCBBCCCCBBBCBBCCCCCBBBBCCCBBBBC,15.2197324968
BBBCCCCCCCBBCCCCCBCCCCBBBCBBBBBB,15.22099922261
BBCCBBCBBBCCCBBBBBBBBCBBBCCCCCCC,15.276477238
CCBCCBBBCCCCCCCBBCCBBCCBCBBBBBBC,15.24048497651
BBBBBCCCBBBBBCCCCCCCCBCBBCBBCCCC,15.71484079961
CCBBCBBBBBBCCCBBBBBBCCCBCBCCBBCC,15.20060381
BCCBCCCCBBCCCCBCCBBCCCCCCCBBCCCC,15.7874069188
CCCCBBBCCCBCCCBCCBBCBBBCCBCBBBCC,15.2997700259
BBBBBBCCCCCCCBBBBBBBBBBBBCCCBBBB,15.08694362091
BCCCCCCBBBCCBBBCBBBCBBCCBBBBCCBB,15.2760621464
BBBCBBBBCCCCCCCCCCCBBCCCCCCCBBBB,15.40770837061
CBBCCBBCCBBBBCCCBCCCCCCBBCBBBBCC,15.26279930281
CCCCBBBBBCCCCCCBBBCBCBBCBBBBBBBC,15.2210335756
BBBBBBBCCCBBCCCCCCCCCCCBBBCCCCCB,16.012459741
BBCCBBBBCCCCCCCCBCBBBBCCCCCCCCCC,15.9188684804
BBBBCCBCCCCCBCCCCBCCCCCCBCCCBCCC,16.23568176441
CCCBCCCCBBBBCCBBBBCCBCCCCCCCBCCB,15.3776174785
BBBBBCBBBBBBBBBCCCBBBBBBBBBCCCCC,15.31386061991
BBCBCCCCCBBBBBBBCCCBCBBCCCCCCCBB,15.2530235531
CBCCCBBBCCCBBBBBCBBCCCCCCBCCCCCB,15.3935009753
BCBBBBBBBBBCCCBBBBCCBBBBCCBCBCCB,15.21201852741
CCCBBBBBBBBBBBBBBBBCCCCBBCCBCCCB,15.256573981
BCCBBBBBBBBBBBBCCBCCBBBBBBBCCCCC,15.2481104401
CCCCBBBBBCCBCCBBCCCCBBCBCBBCCCCC,15.4300294802
CCBBBBCCCBBBBBBCCCCCCCCCBCCCCBCC,15.94054200751
BCCBCCCCCCCCCCCBBBBCBCCCCCCBCBCB,15.5330775789
BBCCCCBCBBCBCBBCCBBBCCCBBCCCCBBC,15.2579185298
CCCCCCBCBBBBCBBCBBBBCCCCBCCCBBCB,15.2282921362
BBBBBBBCCCCBBBBCBCCCBBBBCCBBCCCC,15.47467873671
CBBBCCBCCBCCCCCBBCCCCCCCCCBBCCBB,15.45118571251
CBBBCCBBBBBBBBBCCCCBCCCCBCCBBBBB,15.16333607891
BCCCCCBBCCCCCCBCCBBCCBBBBCBBCCCC,15.4919579812
CCCCCCCCCCCCCCCCBBBCBBCCCCBBBCCC,16.0608769843
CBBCCBCBBBBBBBBBBBBBBBCBBCCCBBBC,14.95371871861
BBBBBBCCCCBBBCCCCCCCBCCCCCCBBBBB,15.30109183921
BBBCBBCBCBBCCCCBCBCCCBBBCBBBCCCC,15.42618992531
CCCCCCBCBBBBBBCCCCCCCBBBBBBBCCCB,15.2727296371
CCCCCCCCCCBBBBBBCBCCCBBBBBBCCCCC,15.6378965282
CCCBBBCBCCCCBBCCCCBCCCCCBCCCBBBB,15.2294906155
CCCCCBCCCCBCCCCBBBCBBBBCCBBBBCCB,15.7692174182
BBCCCCCBBBCBBCBBCCCCCCCCCBBBBBBC,15.1810726468
CCBCCBCCCCCCCCBCCCCCCCCBCBCCCBBC,15.72079868251
CBBBBBBBBBBBCBBCCCCBBBCBBCBCCBBC,15.31567114891
CBBBBBBBBBBBBBBBBBBBBBCCCCBBCCCC,15.97980291161
CCCCCCBBBBBBBBBBBBBBBBBBCCCCCCCC,15.2552753033
BBBBBBBBBBBBBCCCBBBBBCCCCCCCCCCC,17.21760763771
BBBBBCCCCBBBBBBBBBBCCCCCCCCCCCCC,16.41680555161
BBBBBBBBBCCCCBBBCCCCCCCCCCCCCCCC,17.3750333091
CCCCCBBCCCCCBBBBBBBBBCBBBBBBBBBB,16.5317716323
CCCCCCCCCCCBBCCCCCCCCCCCCBBBBBBB,15.9235160913
BBBBBBBBBBCCCCCCCCCCCCCCCCCCCCBB,16.69794006861
CCCCBBBBBBBBBCCCCCCCCCCCCCCCCCCC,16.9136172311
BBBBBBBBBBCCCCBBBBBBBBBBBBBBCCCC,15.10827783151
BBBBBBBBBBCCCCCCCCCCCCBBBBBCCCCC,16.1079808531
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCB,16.4034653368
BBBBBBBBBBBBBBBBCCCCCCCCCCBBBBBB,15.83282194251
BBBBBCCCCCCCCCCCCCCCCCCCCCCCCCCC,17.16707177861
CCCCCCCCCCCCCCCCCCCCBBBBBBBBBBBB,18.3021509635
BBBBBBCCCCCCCCCCCCCCCCCCCCCCCCCC,17.3154458421
CCCCCCCCCCCCCCCBBBBBBBBBBBBBBCCC,17.003188475
CBBBBBCCCCCCCBCCCCCCCBBBBBBBBBBB,15.09477030431
BBBBBBBBBBBBBBBBBCCCBBBBBBBBBBBB,15.11869353421
BBBBBBBBBBCCCCCCCCCCCBBBBBBBBBBB,15.10243985381
CCCCCCCCBBBBBBBBBBBBBBBBBBBBBBBB,16.9297038171
CCCCCCBBBBBBBBBBBBBBBBCCCCCCBBBC,15.1507218774
BBBBBBBBBBCCCCCCCBBBCCCCCCCCBBBB,15.62280106611
BBBBBBBBBBBBBBBBBBBBBBCCCCCCCCCC,17.23455936241
CCCCCCCCCCCBBBBBBBBCCCCCCCCBBBBB,15.7053198948
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,16.7346109005
BCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,16.7567540911
BBCCCCCBBBBBBBBBBBBBBBBBBBBBBBBB,15.8416354645
BBCCCCCCCCCBBBBBBCCCCCCCCCBBBBBB,15.3315724218
